,strategy,siluetas,calinski,davies
0,affinity-0.5,0.4424499947677269,107.4291468007426,1.057259543207591
1,affinity-0.55,0.4424499947677269,107.4291468007426,1.057259543207591
2,affinity-0.6000000000000001,0.4424499947677269,107.4291468007426,1.057259543207591
3,affinity-0.6500000000000001,0.4424499947677269,107.4291468007426,1.057259543207591
4,affinity-0.7000000000000002,0.4424499947677269,107.4291468007426,1.057259543207591
5,affinity-0.7500000000000002,0.4424499947677269,107.4291468007426,1.057259543207591
6,affinity-0.8000000000000003,0.4424499947677269,107.4291468007426,1.057259543207591
7,affinity-0.8500000000000003,0.4424499947677269,107.4291468007426,1.057259543207591
8,affinity-0.9000000000000004,0.4424499947677269,107.4291468007426,1.057259543207591
9,affinity-0.9500000000000004,0.4424499947677269,107.4291468007426,1.057259543207591
