id,label,target,labels,profile
sequence_40861,0,464,0,0-0
sequence_40814,0,510,1,0-1
sequence_40804,2,561,1,2-1
sequence_40789,2,510,1,2-1
sequence_40838,2,531,1,2-1
sequence_40846,0,483,0,0-0
sequence_40834,2,546,1,2-1
sequence_40790,2,523,1,2-1
sequence_40831,1,525,1,1-1
sequence_40805,2,564,1,2-1
sequence_40836,2,543,1,2-1
sequence_40855,2,522,1,2-1
sequence_40791,0,454,0,0-0
sequence_40827,1,525,1,1-1
sequence_40826,1,539,1,1-1
sequence_40799,1,597,1,1-1
sequence_40794,2,519,1,2-1
sequence_40787,2,510,1,2-1
sequence_40847,0,486,0,0-0
sequence_40859,2,543,1,2-1
sequence_40807,2,528,1,2-1
sequence_40808,1,543,1,1-1
sequence_40818,2,522,1,2-1
sequence_40792,2,517,1,2-1
sequence_40819,2,532,1,2-1
sequence_40839,2,538,1,2-1
sequence_40795,1,562,1,1-1
sequence_40860,2,535,1,2-1
sequence_40817,2,528,1,2-1
sequence_40800,2,558,1,2-1
sequence_40793,0,456,0,0-0
sequence_40840,0,528,1,0-1
sequence_40851,0,477,0,0-0
sequence_40850,0,462,0,0-0
sequence_40863,2,566,1,2-1
sequence_40796,1,567,1,1-1
sequence_40802,2,560,1,2-1
sequence_40856,0,498,0,0-0
sequence_40862,2,546,1,2-1
sequence_40809,2,528,1,2-1
sequence_40865,1,580,1,1-1
sequence_40829,1,528,1,1-1
sequence_40848,0,461,0,0-0
sequence_40833,1,549,1,1-1
sequence_40864,2,549,1,2-1
sequence_40806,2,525,1,2-1
sequence_40820,2,543,1,2-1
sequence_40798,1,579,1,1-1
sequence_40788,1,510,1,1-1
sequence_40810,2,549,1,2-1
sequence_40803,2,549,1,2-1
sequence_40823,2,546,1,2-1
sequence_40867,1,622,1,1-1
sequence_40857,0,522,1,0-1
sequence_40853,0,463,0,0-0
sequence_40815,0,498,0,0-0
sequence_40812,0,464,0,0-0
sequence_40811,2,534,1,2-1
sequence_40849,0,464,0,0-0
sequence_40842,2,522,1,2-1
sequence_40825,1,532,1,1-1
sequence_40845,0,495,1,0-1
sequence_40832,2,555,1,2-1
sequence_40852,0,474,0,0-0
sequence_40835,2,535,1,2-1
sequence_40821,2,549,1,2-1
sequence_40828,1,519,1,1-1
sequence_40844,0,519,0,0-0
sequence_40824,2,523,1,2-1
sequence_40822,2,549,1,2-1
sequence_40858,0,495,0,0-0
sequence_40841,0,528,1,0-1
sequence_40816,2,531,1,2-1
sequence_40813,2,528,1,2-1
sequence_40854,0,465,0,0-0
sequence_40837,2,543,1,2-1
sequence_40830,0,558,1,0-1
sequence_40797,2,558,1,2-1
sequence_40866,1,620,1,1-1
sequence_40843,0,495,0,0-0
sequence_40801,1,561,1,1-1
