,id_seq1,target_seq1,id_seq2,target_seq2,distance
17,sequence_40826,539,sequence_40816,531,0.0001172990494713
23,sequence_40826,539,sequence_40831,525,0.0001123510119021
10,sequence_40826,539,sequence_40855,522,6.78688088686652e-05
59,sequence_40826,539,sequence_40836,543,0.0001231793533688
44,sequence_40826,539,sequence_40839,538,7.561262320843198e-05
19,sequence_40826,539,sequence_40818,522,0.0002114582915732
52,sequence_40826,539,sequence_40804,561,5.5811859161036814e-05
5,sequence_40826,539,sequence_40809,528,6.644418063883606e-05
60,sequence_40826,539,sequence_40837,543,0.0001817379265903
8,sequence_40826,539,sequence_40814,510,0.0001464897197468
50,sequence_40826,539,sequence_40800,558,0.0002503982944173
22,sequence_40826,539,sequence_40829,528,0.00013261219844
53,sequence_40826,539,sequence_40805,564,9.558169545853534e-05
55,sequence_40826,539,sequence_40808,543,4.096845345091804e-05
54,sequence_40826,539,sequence_40864,549,4.28944819487187e-05
46,sequence_40826,539,sequence_40819,532,8.032083709230697e-05
66,sequence_40826,539,sequence_40832,555,8.012316694250288e-05
