,id_seq1,target_seq1,id_seq2,target_seq2,distance
33,sequence_47787,5.0,sequence_47673,65.5,0.8760330578512396
10,sequence_47787,5.0,sequence_47795,7.0,0.8429752066115702
52,sequence_47787,5.0,sequence_47730,35.0,0.8677685950413223
29,sequence_47787,5.0,sequence_47771,18.0,0.8512396694214877
145,sequence_47787,5.0,sequence_47729,34.0,0.859504132231405
9,sequence_47787,5.0,sequence_47772,12.0,0.8429752066115702
136,sequence_47787,5.0,sequence_47801,4.0,0.8429752066115702
115,sequence_47787,5.0,sequence_47732,30.0,0.8677685950413223
35,sequence_47787,5.0,sequence_47689,52.0,0.8842975206611571
48,sequence_47787,5.0,sequence_47671,36.0,0.8842975206611571
54,sequence_47787,5.0,sequence_47797,27.0,0.8760330578512396
138,sequence_47787,5.0,sequence_47802,4.0,0.859504132231405
28,sequence_47787,5.0,sequence_47768,17.0,0.859504132231405
107,sequence_47787,5.0,sequence_47661,52.0,0.8760330578512396
104,sequence_47787,5.0,sequence_47668,48.0,0.8842975206611571
140,sequence_47787,5.0,sequence_47728,12.0,0.8429752066115702
14,sequence_47787,5.0,sequence_47695,52.0,0.8677685950413223
150,sequence_47787,5.0,sequence_47736,19.0,0.859504132231405
103,sequence_47787,5.0,sequence_47669,32.0,0.8925619834710744
105,sequence_47787,5.0,sequence_47670,97.0,0.8760330578512396
79,sequence_47787,5.0,sequence_47675,57.0,0.8842975206611571
114,sequence_47787,5.0,sequence_47733,25.0,0.8760330578512396
137,sequence_47787,5.0,sequence_47805,22.0,0.8677685950413223
147,sequence_47787,5.0,sequence_47737,27.0,0.8760330578512396
109,sequence_47787,5.0,sequence_47726,120.0,0.859504132231405
47,sequence_47787,5.0,sequence_47666,69.0,0.8842975206611571
15,sequence_47787,5.0,sequence_47710,43.0,0.859504132231405
49,sequence_47787,5.0,sequence_47727,45.0,0.859504132231405
113,sequence_47787,5.0,sequence_47731,32.0,0.8842975206611571
130,sequence_47787,5.0,sequence_47674,38.0,0.8760330578512396
