,id_seq1,target_seq1,id_seq2,target_seq2,distance
51,sequence_40826,539,sequence_40803,549,24720.039400000005
48,sequence_40826,539,sequence_40825,532,41139.2818
8,sequence_40826,539,sequence_40814,510,16252.435499999998
17,sequence_40826,539,sequence_40816,531,94186.4413
66,sequence_40826,539,sequence_40832,555,25900.9702
13,sequence_40826,539,sequence_40841,528,3737.5475999999953
73,sequence_40826,539,sequence_40802,560,68108.93890000001
62,sequence_40826,539,sequence_40821,549,22614.447000000007
47,sequence_40826,539,sequence_40824,523,16082.5673
49,sequence_40826,539,sequence_40797,558,41415.255000000005
4,sequence_40826,539,sequence_40807,528,1368.389300000004
14,sequence_40826,539,sequence_40842,522,53655.60889999999
6,sequence_40826,539,sequence_40811,534,43316.4917
64,sequence_40826,539,sequence_40823,546,54252.8883
54,sequence_40826,539,sequence_40864,549,66981.7638
3,sequence_40826,539,sequence_40806,525,21944.705400000006
45,sequence_40826,539,sequence_40835,535,31552.1067
53,sequence_40826,539,sequence_40805,564,35739.696500000005
41,sequence_40826,539,sequence_40792,517,22961.743699999995
44,sequence_40826,539,sequence_40839,538,34452.625799999994
11,sequence_40826,539,sequence_40857,522,41306.5974
52,sequence_40826,539,sequence_40804,561,26952.0161
19,sequence_40826,539,sequence_40818,522,98258.1672
43,sequence_40826,539,sequence_40860,535,27126.703699999995
9,sequence_40826,539,sequence_40845,495,2171.2293000000027
58,sequence_40826,539,sequence_40859,543,45083.443
60,sequence_40826,539,sequence_40837,543,33797.677800000005
2,sequence_40826,539,sequence_40794,519,47479.7314
46,sequence_40826,539,sequence_40819,532,32887.0173
67,sequence_40826,539,sequence_40833,549,66973.2782
55,sequence_40826,539,sequence_40808,543,20338.7744
63,sequence_40826,539,sequence_40822,549,46974.05260000001
61,sequence_40826,539,sequence_40820,543,4375.410300000009
1,sequence_40826,539,sequence_40789,510,2242.7036000000003
7,sequence_40826,539,sequence_40813,528,18071.4339
65,sequence_40826,539,sequence_40834,546,25627.635700000003
56,sequence_40826,539,sequence_40810,549,47903.1143
16,sequence_40826,539,sequence_40838,531,26976.73399999999
75,sequence_40826,539,sequence_40795,562,46620.4751
59,sequence_40826,539,sequence_40836,543,55932.9888
5,sequence_40826,539,sequence_40809,528,63750.9227
18,sequence_40826,539,sequence_40817,528,32925.45229999999
50,sequence_40826,539,sequence_40800,558,68389.6943
10,sequence_40826,539,sequence_40855,522,34130.831699999995
0,sequence_40826,539,sequence_40787,510,66517.9664
71,sequence_40826,539,sequence_40863,566,70315.7829
