id,label,target,labels,profile
sequence_47781,1,12.0,0,1-0
sequence_47733,1,25.0,1,1-1
sequence_47738,1,55.0,1,1-1
sequence_47799,0,24.0,0,0-0
sequence_47734,1,110.0,0,1-0
sequence_47792,1,12.0,0,1-0
sequence_47800,1,20.0,0,1-0
sequence_47671,2,36.0,1,2-1
sequence_47672,0,76.0,0,0-0
sequence_47784,2,21.0,0,2-0
sequence_47794,0,18.0,0,0-0
sequence_47778,1,26.0,0,1-0
sequence_47752,1,67.0,1,1-1
sequence_47773,0,19.0,0,0-0
sequence_47782,2,17.0,0,2-0
sequence_47757,2,36.0,1,2-1
sequence_47722,0,75.0,1,0-1
sequence_47670,0,97.0,1,0-1
sequence_47663,0,36.0,1,0-1
sequence_47688,1,90.0,0,1-0
sequence_47725,1,57.0,1,1-1
sequence_47793,0,16.0,0,0-0
sequence_47732,0,30.0,1,0-1
sequence_47807,2,42.0,0,2-0
sequence_47748,1,79.0,1,1-1
sequence_47786,1,18.0,0,1-0
sequence_47771,1,18.0,0,1-0
sequence_47667,0,86.0,1,0-1
sequence_47811,2,24.0,0,2-0
sequence_47704,2,98.0,1,2-1
sequence_47730,2,35.0,1,2-1
sequence_47735,0,55.0,1,0-1
sequence_47761,0,120.0,0,0-0
sequence_47695,0,52.0,1,0-1
sequence_47710,1,43.0,1,1-1
sequence_47687,1,92.0,1,1-1
sequence_47751,2,34.0,1,2-1
sequence_47718,1,81.0,1,1-1
sequence_47715,1,101.0,0,1-0
sequence_47675,0,57.0,1,0-1
sequence_47693,2,64.0,1,2-1
sequence_47712,1,49.0,1,1-1
sequence_47795,2,7.0,0,2-0
sequence_47808,2,4.0,0,2-0
sequence_47731,0,32.0,1,0-1
sequence_47696,2,47.0,1,2-1
sequence_47747,1,72.0,1,1-1
sequence_47701,0,63.0,1,0-1
sequence_47740,2,158.0,0,2-0
sequence_47684,1,23.0,1,1-1
sequence_47698,1,56.0,1,1-1
sequence_47726,0,120.0,1,0-1
sequence_47739,0,35.0,1,0-1
sequence_47691,0,40.0,1,0-1
sequence_47744,1,69.0,1,1-1
sequence_47692,2,87.5,1,2-1
sequence_47767,1,105.0,0,1-0
sequence_47788,0,5.0,0,0-0
sequence_47685,2,24.0,1,2-1
sequence_47664,2,32.0,1,2-1
sequence_47806,1,73.0,0,1-0
sequence_47719,1,66.0,1,1-1
sequence_47755,2,100.0,1,2-1
sequence_47721,0,40.0,1,0-1
sequence_47720,0,80.0,1,0-1
sequence_47766,2,4.19,0,2-0
sequence_47758,0,22.0,1,0-1
sequence_47759,0,36.0,1,0-1
sequence_47803,1,12.0,0,1-0
sequence_47674,2,38.0,1,2-1
sequence_47746,0,94.0,1,0-1
sequence_47780,2,23.0,0,2-0
sequence_47676,1,56.0,1,1-1
sequence_47673,2,65.5,1,2-1
sequence_47703,2,95.0,0,2-0
sequence_47668,1,48.0,1,1-1
sequence_47694,0,51.0,1,0-1
sequence_47705,0,71.0,1,0-1
sequence_47754,0,70.0,1,0-1
sequence_47762,0,127.0,0,0-0
sequence_47769,2,25.0,0,2-0
sequence_47779,0,11.0,0,0-0
sequence_47764,2,118.0,0,2-0
sequence_47810,1,5.57,0,1-0
sequence_47749,2,81.0,1,2-1
sequence_47750,1,25.0,1,1-1
sequence_47753,2,74.0,1,2-1
sequence_47743,1,63.0,1,1-1
sequence_47797,1,27.0,0,1-0
sequence_47804,1,23.0,0,1-0
sequence_47699,1,62.0,1,1-1
sequence_47669,1,32.0,1,1-1
sequence_47678,2,37.0,1,2-1
sequence_47714,1,51.0,1,1-1
sequence_47700,2,65.0,1,2-1
sequence_47677,0,103.0,1,0-1
sequence_47742,1,108.0,0,1-0
sequence_47711,0,57.0,1,0-1
sequence_47680,0,73.0,1,0-1
sequence_47774,1,21.0,0,1-0
sequence_47702,2,69.0,1,2-1
sequence_47772,1,12.0,0,1-0
sequence_47741,1,102.0,1,1-1
sequence_47770,0,25.0,0,0-0
sequence_47697,1,55.5,1,1-1
sequence_47775,1,23.0,0,1-0
