,strategy,siluetas,calinski,davies
0,birch-2,0.4316450865619767,146.3345680275612,0.9640676596324363
1,birch-3,0.19426747057856877,101.6275537408737,1.8833583776379799
2,birch-4,0.16582182080826094,77.45553078967227,2.0200783682373515
3,birch-5,0.16270358773661261,63.686789701966674,1.880293815055196
4,birch-6,0.12082030638119985,55.089051319628666,2.006800142257909
5,birch-7,0.12156325574981626,49.566722524456594,2.217587854191955
6,birch-8,0.12572202901480223,45.555240478477685,2.13443485210996
7,birch-9,0.12680847904633805,42.52082233685191,2.031159755364161
8,birch-10,0.13307334522617983,40.10676221597495,1.9205115000364987
9,birch-11,0.1369722074663208,38.216423977665215,1.9292175954904744
10,birch-12,0.13148277624972818,36.63752349153573,1.908274825774973
11,birch-13,0.13440257025423535,35.21302281995789,1.8935774689952967
12,birch-14,0.13736457586527767,33.984793864401105,1.8342850957629726
13,birch-15,0.14266020063403162,32.827213120082696,1.7976248198886777
14,birch-16,0.1500730356242184,31.876913234809358,1.7389784565403503
15,birch-17,0.15568806521144157,30.875665780056508,1.7351112540237896
16,birch-18,0.15778205754943372,30.016231510073645,1.7189193231747186
17,birch-19,0.16056728733490136,29.167353071152316,1.684695460163329
18,birch-20,0.16234083653432133,28.335104466368733,1.6680526206060686
19,birch-21,0.16403856677457299,27.607697590675834,1.6331261996375317
20,birch-22,0.161929322374818,26.974559976067926,1.6201297666359693
21,birch-23,0.157182940054457,26.3853788507701,1.6002467777244211
22,birch-24,0.1608339040441309,25.868766255976993,1.604173371721352
23,birch-25,0.16020273625027254,25.392909869573423,1.582941914599636
24,birch-26,0.16268016549728162,24.95932503825204,1.5671681039646335
25,birch-27,0.1662311322933042,24.545686641417387,1.555763479061984
26,birch-28,0.16446413014125633,24.17749751203919,1.5694331533666177
27,birch-29,0.1666364715335096,23.832974072042138,1.6045979263139585
