,strategy,siluetas,calinski,davies
0,meanshift-2,0.23601134629673384,70.24335247031725,1.672836747995733
1,meanshift-3,0.23601134629673384,70.24335247031725,1.672836747995733
2,meanshift-4,0.23601134629673384,70.24335247031725,1.672836747995733
3,meanshift-5,0.23601134629673384,70.24335247031725,1.672836747995733
4,meanshift-6,0.23601134629673384,70.24335247031725,1.672836747995733
5,meanshift-7,0.23601134629673384,70.24335247031725,1.672836747995733
6,meanshift-8,0.23601134629673384,70.24335247031725,1.672836747995733
7,meanshift-9,0.23601134629673384,70.24335247031725,1.672836747995733
8,meanshift-10,0.23601134629673384,70.24335247031725,1.672836747995733
9,meanshift-11,0.23601134629673384,70.24335247031725,1.672836747995733
10,meanshift-12,0.23601134629673384,70.24335247031725,1.672836747995733
11,meanshift-13,0.23601134629673384,70.24335247031725,1.672836747995733
12,meanshift-14,0.23601134629673384,70.24335247031725,1.672836747995733
13,meanshift-15,0.23601134629673384,70.24335247031725,1.672836747995733
14,meanshift-16,0.23601134629673384,70.24335247031725,1.672836747995733
15,meanshift-17,0.23601134629673384,70.24335247031725,1.672836747995733
16,meanshift-18,0.23601134629673384,70.24335247031725,1.672836747995733
17,meanshift-19,0.23601134629673384,70.24335247031725,1.672836747995733
18,meanshift-20,0.23601134629673384,70.24335247031725,1.672836747995733
19,meanshift-21,0.23601134629673384,70.24335247031725,1.672836747995733
20,meanshift-22,0.23601134629673384,70.24335247031725,1.672836747995733
21,meanshift-23,0.23601134629673384,70.24335247031725,1.672836747995733
22,meanshift-24,0.23601134629673384,70.24335247031725,1.672836747995733
23,meanshift-25,0.23601134629673384,70.24335247031725,1.672836747995733
24,meanshift-26,0.23601134629673384,70.24335247031725,1.672836747995733
25,meanshift-27,0.23601134629673384,70.24335247031725,1.672836747995733
26,meanshift-28,0.23601134629673384,70.24335247031725,1.672836747995733
27,meanshift-29,0.23601134629673384,70.24335247031725,1.672836747995733
